PeakID	ATF3	AP-1	MITF(bHLH)	PB0058.1_Sfpi1_1	IRF1(IRF)	LXR-HALF	TEF	LXRE(NR),DR4
Merged-chr6-34906922-2	0	0	1	0	0	1	1	0
Merged-chr4-116666842-2	1	0	0	1	1	1	0	0
Merged-chr6-115284373-1	1	1	1	1	1	1	1	0
Merged-chr10-111128665-1	1	0	1	1	0	1	1	0
Merged-chr10-83330478-1	1	0	1	1	1	1	1	0
Merged-chr11-54934370-1	1	0	1	1	1	1	1	0
Merged-chr2-148443504-1	0	0	1	0	0	1	1	0
Merged-chr4-19919082-1	1	1	1	1	0	1	0	1
Merged-chr6-87547167-1	0	1	1	0	0	1	1	0
Merged-chr10-31609786-1	0	1	0	0	0	0	1	0
Merged-chr17-44664028-1	0	0	1	1	0	1	1	0
Merged-chr12-86949732-1	1	0	1	1	0	1	1	0
Merged-chr13-6632661-1	1	0	1	0	1	0	0	0
Merged-chr11-55131234-1	0	1	1	1	0	1	0	0
Merged-chr6-140620996-1	1	0	1	1	0	0	0	0
Merged-chr12-32431293-1	1	1	0	0	1	1	0	0
Merged-chr15-3982904-2	0	0	1	1	1	0	1	0
Merged-chr11-86598738-1	1	1	1	0	1	1	0	0
Merged-chr4-135193035-1	0	1	1	1	0	1	1	0
Merged-chr10-67702906-2	0	1	0	1	1	1	0	0
Merged-chr19-40998689-2	1	0	1	1	0	0	1	0
Merged-chr15-27596971-2	1	1	1	0	0	0	1	1
Merged-chr10-80963826-2	0	1	1	1	0	1	1	0
Merged-chr17-80997399-2	0	1	1	1	0	1	0	0
Merged-chr12-86832362-2	1	0	0	1	0	0	0	0
Merged-chr8-57591545-2	1	0	1	0	1	0	1	0
Merged-chr15-59037814-2	0	1	1	1	1	1	0	0
Merged-chr7-128133845-2	0	0	0	1	0	0	1	0
Merged-chr13-10107527-2	0	0	1	1	1	1	0	0
Merged-chr13-110943276-2	0	1	1	1	0	1	1	1
Merged-chr15-41765952-2	1	1	1	1	1	1	1	0
Merged-chr11-34827146-2	1	1	1	0	0	1	0	0
Merged-chr8-115423901-2	0	1	1	1	1	1	0	0
Merged-chr10-94545726-2	1	0	0	1	1	1	1	0
Merged-chr10-88390292-2	0	1	1	1	0	1	1	0
Merged-chr13-111944285-2	0	0	1	1	0	0	0	1
Merged-chr6-89297479-2	0	0	1	1	0	1	0	0
Merged-chr3-146110568-2	1	1	1	1	1	1	0	0
Merged-chr7-49158686-2	1	1	1	1	0	1	1	0
Merged-chr17-71094064-2	0	1	1	0	1	1	1	0
Merged-chr2-167351544-2	0	1	0	1	1	1	0	0
Merged-chr9-44723146-1	1	0	1	0	0	0	0	0
Merged-chr1-87180432-1	0	1	0	1	1	1	0	0
Merged-chr19-43695883-1	1	0	1	1	0	0	1	0
Merged-chr15-59530936-1	1	1	1	1	1	0	1	0
Merged-chr11-119856814-1	1	0	1	1	1	0	0	1
Merged-chr12-3861891-2	1	0	1	1	0	1	0	0
Merged-chr19-53800176-1	0	0	1	1	1	1	1	0
Merged-chr2-167382556-1	0	1	1	1	0	1	1	0
Merged-chr7-141168004-1	0	0	1	0	0	0	0	0
Merged-chr3-123174039-1	1	0	1	0	1	1	1	0
Merged-chr16-13239181-1	0	0	1	1	0	1	1	0
Merged-chr2-128295200-1	1	0	1	1	0	1	0	0
Merged-chr2-101827322-1	1	0	1	1	0	0	1	0
Merged-chr15-76207606-1	0	0	0	0	0	1	0	0
Merged-chr8-70546569-1	1	1	1	1	0	1	0	0
Merged-chr3-107034953-1	0	1	1	1	1	1	1	0
Merged-chr13-119713557-1	0	0	0	1	1	0	0	0
Merged-chr7-75371142-1	0	1	1	0	1	1	1	0
Merged-chr13-75709383-1	0	0	0	1	1	0	0	0
Merged-chr16-24778559-1	1	0	0	0	0	0	0	0
Merged-chr17-31067247-2	1	0	1	0	0	1	1	0
Merged-chr12-100053382-2	1	0	1	1	0	1	1	0
Merged-chr5-139409589-2	1	0	0	0	0	1	0	1
Merged-chr16-84702985-2	0	0	0	1	0	0	1	0
Merged-chr7-139974502-2	1	0	1	1	1	0	1	0
Merged-chr2-136936567-2	1	1	1	0	1	1	1	0
Merged-chr19-21476954-2	1	1	1	1	1	0	1	0
Merged-chr12-25209059-2	0	0	1	1	0	0	0	0
Merged-chr1-132133691-2	0	1	0	1	0	1	0	0
Merged-chr16-44811766-2	0	1	1	1	1	1	1	0
Merged-chr4-47347237-2	1	0	1	1	0	1	1	0
Merged-chr9-44986629-2	0	1	0	0	0	0	0	0
Merged-chr15-103549671-2	1	0	0	1	0	0	0	0
Merged-chr8-88274868-2	0	1	0	1	0	0	0	0
Merged-chr2-24311823-2	0	0	1	1	0	1	1	0
Merged-chr17-27938491-2	0	0	1	1	1	0	1	0
Merged-chr8-105996515-2	0	0	1	1	0	0	0	0
Merged-chr10-21608610-2	0	1	1	1	0	0	0	0
Merged-chr2-11426907-2	1	1	1	0	0	1	1	0
Merged-chr7-97765388-2	0	0	0	1	0	0	1	0
Merged-chr17-8193885-1	1	1	0	1	0	1	0	0
Merged-chr18-67308407-1	0	0	0	1	0	1	0	0
Merged-chr4-149858747-1	1	1	1	1	0	1	0	0
Merged-chr16-24608628-1	1	0	1	1	1	1	0	0
Merged-chr3-122348894-1	1	0	1	0	0	1	0	0
Merged-chr8-94134829-1	1	0	1	1	1	1	0	0
Merged-chr5-117147737-1	0	1	1	1	0	0	0	0
Merged-chr15-39966814-1	1	0	1	0	1	0	0	1
Merged-chr6-122870049-1	1	0	1	0	0	0	0	0
Merged-chr11-4232925-1	0	1	0	0	0	1	1	0
Merged-chr8-72135194-2	0	1	1	0	0	1	1	0
Merged-chr17-6008186-1	1	0	0	1	0	1	1	0
Merged-chr10-83322734-1	0	1	1	1	1	0	0	0
Merged-chr2-75998067-1	1	1	1	0	0	1	1	0
Merged-chr13-111942097-2	0	0	0	1	0	0	0	0
Merged-chr8-40890397-2	0	1	1	1	0	1	1	0
Merged-chr13-5773996-2	1	1	1	1	0	1	0	0
Merged-chr7-114317577-2	0	0	0	1	1	0	1	0
Merged-chr10-96371148-2	0	0	1	0	1	1	0	0
Merged-chr9-123935585-2	0	1	0	0	0	1	1	0
Merged-chr12-3860869-2	1	1	1	1	0	1	0	1
Merged-chr13-73804696-2	0	0	1	0	1	1	0	0
Merged-chr5-72844527-2	1	0	1	0	1	1	0	0
Merged-chr7-101360646-2	0	1	1	1	1	1	1	0
Merged-chr3-105055181-2	0	1	1	1	0	1	1	0
Merged-chr19-29380736-2	1	0	0	1	1	0	0	0
Merged-chr14-25379085-2	1	1	1	1	0	1	0	0
Merged-chr2-167351118-2	0	0	1	1	0	1	0	0
Merged-chr16-50551145-2	1	1	1	0	1	1	1	1
Merged-chr17-84419858-2	0	0	0	1	1	0	1	0
Merged-chr16-52000216-2	1	0	1	1	0	0	1	0
Merged-chr16-57176485-2	0	0	1	1	0	0	1	0
Merged-chr3-84884289-2	1	0	0	1	0	1	1	1
Merged-chr1-128707918-2	1	0	1	0	1	0	0	0
Merged-chr18-77954634-2	1	0	1	0	0	1	1	1
Merged-chr3-109254134-2	1	0	1	1	1	1	0	0
Merged-chr2-25549617-2	1	0	1	1	1	1	0	0
Merged-chr1-171658665-2	1	0	1	1	0	0	0	0
Merged-chrX-104488273-1	1	0	1	0	1	1	1	0
Merged-chr19-15815390-1	0	1	1	1	0	1	1	0
Merged-chr13-13524011-1	0	1	1	1	0	0	0	0
Merged-chr9-15018282-1	0	0	1	1	0	1	0	0
Merged-chr3-89437495-1	0	1	1	1	0	1	1	0
Merged-chr6-142867984-1	1	0	1	1	1	0	1	0
Merged-chr2-34790459-1	0	0	1	1	1	1	1	0
Merged-chr17-5975875-1	1	0	0	1	0	1	0	0
Merged-chr6-88057008-1	1	0	0	1	0	0	0	0
Merged-chr15-25910291-2	0	0	1	1	1	1	0	0
Merged-chr14-54227573-1	0	1	1	0	0	1	1	0
Merged-chr18-20782602-1	1	1	0	1	1	0	1	0
Merged-chr2-129570881-2	1	0	1	1	0	1	0	0
Merged-chr4-154968130-1	0	1	1	1	1	1	0	0
Merged-chr2-35452489-1	0	1	0	1	0	1	0	0
Merged-chr12-8854528-1	1	1	1	0	0	1	0	0
Merged-chr8-90391706-1	0	0	1	1	1	0	0	0
Merged-chr12-51978004-1	1	0	0	1	1	1	0	0
Merged-chr19-53477002-1	0	1	1	1	0	1	0	0
Merged-chr8-57427765-1	1	1	1	1	0	0	1	0
Merged-chr2-157447299-1	0	0	1	1	1	0	0	0
Merged-chr13-20468915-1	0	1	1	1	0	1	0	0
Merged-chr18-60501696-1	1	0	0	1	0	1	0	0
Merged-chr2-134643647-1	0	0	0	1	0	1	0	0
Merged-chr8-88281092-1	1	0	1	0	0	0	1	0
Merged-chr4-57028132-2	0	1	1	1	1	1	1	0
Merged-chr4-6445305-2	0	0	1	1	1	0	0	0
Merged-chr5-23387123-2	0	0	1	0	0	0	1	0
Merged-chr16-24879327-2	1	0	1	0	0	0	1	0
Merged-chr1-191253830-2	0	0	1	1	0	1	0	0
Merged-chr9-123769650-2	0	1	0	1	1	0	0	0
Merged-chr13-45087991-2	0	1	1	1	1	1	1	1
Merged-chr13-117020747-2	1	0	0	1	0	1	1	0
Merged-chr17-47184409-2	0	1	1	1	1	0	0	0
Merged-chr9-115236399-2	0	1	1	1	1	0	1	0
Merged-chr17-34640904-2	1	1	1	1	0	0	1	0
Merged-chr10-40094981-2	1	1	1	0	1	0	1	0
Merged-chr14-40933513-2	0	1	1	1	1	1	0	0
Merged-chr19-37137339-2	0	1	1	1	1	1	0	0
Merged-chr10-68541829-2	0	0	1	1	1	1	0	0
Merged-chr10-88420860-2	0	0	0	1	1	0	0	0
Merged-chr17-80113127-2	0	1	1	0	0	1	0	0
Merged-chr9-46120117-2	0	1	1	0	0	1	0	0
Merged-chr13-48552299-2	0	1	0	1	0	1	0	0
Merged-chr10-60705322-2	0	1	1	1	1	0	0	0
Merged-chr3-107038326-2	0	0	1	1	1	1	1	1
Merged-chr16-44833369-1	1	1	1	0	0	1	1	0
Merged-chr6-125482254-1	0	1	1	1	0	0	0	0
Merged-chr10-40152697-1	1	0	1	0	1	1	1	0
Merged-chr1-89570668-2	1	1	1	1	1	1	1	1
Merged-chr5-17842611-1	1	0	1	1	0	1	1	0
Merged-chr10-80963375-1	0	1	1	0	0	1	1	1
Merged-chr4-135254933-1	0	1	1	0	1	1	0	0
Merged-chr16-52450639-1	0	0	1	1	1	1	1	0
Merged-chr9-115236705-1	1	1	1	1	1	1	1	0
Merged-chr10-26559516-1	1	1	1	1	1	1	0	0
Merged-chr9-52175647-1	1	0	0	1	0	1	0	1
Merged-chr8-122136031-1	0	1	1	1	1	1	1	0
Merged-chr2-13416953-1	1	1	1	0	0	1	0	0
Merged-chr3-105000852-1	1	0	1	1	1	0	0	0
Merged-chr19-32224531-2	0	1	1	1	0	0	0	0
Merged-chr17-26512651-2	0	0	1	0	1	1	1	0
Merged-chr9-70284725-1	1	1	1	1	1	1	1	0
Merged-chr14-66990860-1	1	1	1	1	0	1	0	0
Merged-chr2-18890425-1	0	1	1	1	0	1	0	0
Merged-chr3-122372808-1	0	1	1	1	1	1	1	0
Merged-chr5-53385901-1	1	0	1	1	0	0	0	0
Merged-chr17-31967540-1	0	0	1	1	1	0	0	0
Merged-chr1-170277212-1	1	0	1	1	1	1	0	0
Merged-chr9-69467873-1	0	1	1	1	0	1	1	0
Merged-chr5-138683587-1	0	0	1	1	0	1	0	0
Merged-chr11-23846133-2	0	1	1	1	0	0	1	0
Merged-chr10-83343392-2	1	0	1	1	0	1	0	0
Merged-chr8-83141004-2	0	0	1	1	0	0	1	0
Merged-chr1-180422244-2	0	0	1	0	0	0	1	0
Merged-chr6-17463559-2	0	0	0	1	1	1	0	1
Merged-chr14-25487232-2	1	1	1	1	1	0	0	0
Merged-chr1-171646634-2	0	0	1	0	1	0	0	0
Merged-chr17-28217781-2	0	1	1	1	0	1	1	1
Merged-chr2-166235078-2	1	1	1	0	0	1	1	0
Merged-chr9-116161162-2	0	0	0	1	0	1	1	0
Merged-chr1-36130498-2	1	0	0	1	0	1	0	0
Merged-chr9-118679017-2	1	0	1	1	1	1	0	1
Merged-chr12-55467037-2	1	1	0	1	1	1	0	1
Merged-chr5-118380840-2	0	0	1	1	1	0	1	0
Merged-chr6-17612857-2	1	0	1	0	0	1	0	1
Merged-chr14-30581417-2	0	0	1	0	1	1	1	0
Merged-chr18-69400787-2	1	1	1	1	1	1	1	0
Merged-chr15-5539793-2	1	0	1	1	0	1	1	0
Merged-chr1-86234001-2	0	1	1	1	0	0	1	0
Merged-chr6-87500433-2	0	0	1	1	0	1	0	0
Merged-chr15-84325287-2	0	0	1	1	0	1	0	1
Merged-chr13-96510778-2	1	0	0	1	0	1	0	0
Merged-chr4-10920383-3	1	0	1	1	0	1	0	0
Merged-chr8-119712416-1	1	1	1	1	0	0	0	0
Merged-chr7-83826747-1	0	1	1	1	0	1	0	0
Merged-chr5-137072300-1	0	1	0	1	0	1	0	0
Merged-chr6-129514340-1	0	1	1	1	1	1	0	0
Merged-chr3-9515749-1	1	0	1	1	1	0	1	0
Merged-chr5-124467953-1	0	1	1	0	0	1	1	0
Merged-chr4-35096881-1	0	1	1	1	0	1	1	0
Merged-chr1-194678033-1	0	1	1	1	0	1	0	0
Merged-chr3-10258479-1	1	0	1	1	0	0	1	1
Merged-chr1-60746382-1	0	1	1	0	1	1	1	0
Merged-chr16-11012911-1	0	0	1	1	1	0	1	0
Merged-chr7-47031587-1	1	0	1	1	0	1	0	0
Merged-chr5-118606862-1	0	0	1	1	0	0	0	0
Merged-chr13-43775290-1	1	0	0	1	1	0	1	0
Merged-chr17-34264175-2	0	0	0	0	0	1	1	0
Merged-chr6-120190562-1	1	1	1	1	0	1	0	0
Merged-chr17-83312675-1	1	1	1	1	1	0	0	0
Merged-chr15-9572071-2	0	0	1	1	1	0	1	0
Merged-chr5-122649485-1	1	1	1	0	0	0	1	0
Merged-chr3-96001201-1	1	0	1	1	0	1	0	0
Merged-chr2-26928272-1	1	1	1	1	0	1	1	0
Merged-chr14-120925792-1	0	1	1	1	0	0	0	0
Merged-chr3-54601801-1	0	0	1	0	1	0	0	0
Merged-chr4-19922568-1	0	0	0	0	0	0	0	0
Merged-chr15-83221897-1	0	1	1	1	0	1	1	1
Merged-chr9-31158677-1	0	1	1	0	1	1	1	0
Merged-chr2-18959236-1	0	1	1	0	1	0	1	0
Merged-chr5-30135281-1	0	1	1	1	0	1	0	1
Merged-chr1-82832621-1	1	0	1	0	0	0	0	0
Merged-chr6-28319827-1	0	0	0	1	0	1	1	0
Merged-chr2-31061015-2	0	0	1	1	1	1	1	0
Merged-chr16-97105427-1	0	1	1	1	1	1	1	0
Merged-chr8-22883022-1	0	1	1	1	1	1	0	0
Merged-chr17-84146042-2	0	0	1	1	1	0	1	0
Merged-chrX-169319278-2	1	0	0	0	1	1	1	0
Merged-chr5-8798539-2	0	0	0	0	0	0	0	0
Merged-chr12-55466469-2	1	1	1	0	0	1	1	0
Merged-chr9-120055007-2	0	0	1	1	1	0	0	0
Merged-chr2-126499914-2	0	1	1	1	0	1	0	0
Merged-chr4-43384281-2	1	1	1	1	1	1	1	0
Merged-chr8-40598568-2	1	0	1	1	0	1	0	1
Merged-chr9-46110843-2	0	0	1	1	0	1	1	0
Merged-chr6-49031420-2	0	0	0	0	1	0	0	0
Merged-chr1-88654921-2	0	1	0	1	0	0	1	0
Merged-chr8-10849593-2	0	1	1	1	0	1	0	0
Merged-chr7-126097696-2	1	0	0	1	1	1	1	0
Merged-chr11-117353294-2	1	1	1	1	0	1	0	0
Merged-chr10-5195146-2	0	0	1	1	1	1	0	0
Merged-chr10-96338809-2	1	1	1	0	0	1	1	0
Merged-chr4-125131644-2	1	0	0	0	0	1	1	0
Merged-chr19-4213588-2	1	0	1	1	0	1	1	0
Merged-chr2-13557654-2	1	0	1	0	1	0	1	0
Merged-chr4-41353483-2	1	0	1	0	1	0	1	0
Merged-chr13-52822890-2	0	0	0	0	0	1	1	0
Merged-chr5-135912011-2	1	1	1	1	1	0	0	0
Merged-chr17-71595211-2	1	1	0	0	1	0	0	0
Merged-chr10-128909821-2	1	0	1	0	0	1	0	0
Merged-chr1-180427935-2	0	0	0	0	1	0	0	0
Merged-chr16-94572664-2	1	0	1	0	0	0	0	0
Merged-chr4-53307374-2	1	0	0	1	1	0	0	0
Merged-chr9-54467742-1	1	0	1	1	1	0	1	0
Merged-chr9-69435344-1	0	1	0	0	1	1	1	0
Merged-chr3-152122286-1	0	1	1	1	1	0	0	0
Merged-chr5-134613922-1	0	1	1	1	0	1	0	0
Merged-chr13-73480453-1	1	0	1	1	0	1	1	0
Merged-chr7-114479959-1	1	1	1	0	1	1	1	0
Merged-chr2-152903703-1	1	1	1	1	1	1	1	0
Merged-chr11-69931218-2	0	0	1	1	0	1	1	0
Merged-chr19-9053225-1	1	0	0	1	0	0	0	0
Merged-chr15-31565831-1	1	0	1	0	0	1	1	0
Merged-chr17-44351549-2	1	1	0	1	1	0	1	0
Merged-chr6-4031162-1	1	1	1	0	0	1	0	0
Merged-chr8-27172646-1	1	0	0	1	1	1	0	0
Merged-chr13-45031885-2	0	1	0	1	0	1	1	0
Merged-chr6-145802654-1	1	0	1	0	0	0	1	0
Merged-chr2-35496756-1	0	0	1	1	0	1	0	0
Merged-chr11-46314036-1	0	1	1	1	0	0	1	0
Merged-chr2-136915189-2	0	1	1	1	0	1	1	0
Merged-chr9-89695382-1	1	0	1	1	1	1	1	0
Merged-chr2-29632256-1	0	0	1	1	1	0	0	0
Merged-chr10-5193702-1	0	1	1	0	0	1	1	1
Merged-chr12-116434888-2	0	0	0	1	1	1	0	0
Merged-chr11-93987199-1	0	0	1	1	0	1	1	0
Merged-chr15-73140344-1	0	0	1	0	0	1	1	0
Merged-chr8-92849916-2	0	0	1	1	0	0	1	0
Merged-chr15-12014290-2	0	1	1	1	1	0	1	1
Merged-chr1-54920290-2	1	1	0	1	1	1	1	0
Merged-chr9-89267756-2	0	0	0	1	1	0	0	0
Merged-chr2-70963062-2	1	0	0	0	0	1	0	0
Merged-chr4-135300476-2	0	0	1	1	0	0	0	0
Merged-chr12-69538102-2	1	0	0	1	1	0	1	0
Merged-chr19-38015729-2	1	1	1	1	0	1	1	0
Merged-chr19-10738978-2	1	0	1	1	0	0	0	0
Merged-chr13-83609290-2	0	1	0	1	1	1	0	0
Merged-chr2-131509889-2	0	1	0	1	0	0	0	0
Merged-chr13-85508021-2	0	1	1	1	0	1	1	1
Merged-chr3-9666060-2	1	0	1	1	1	1	1	0
Merged-chr5-143475691-2	1	1	1	0	1	1	1	0
Merged-chr4-53826995-2	0	0	1	0	1	1	1	0
Merged-chr16-24151506-2	1	0	0	1	1	0	0	0
Merged-chr8-84197544-2	0	0	1	1	0	0	0	0
Merged-chr12-8864674-2	0	1	1	1	0	1	1	1
Merged-chr11-121706614-2	1	0	1	0	0	1	1	0
Merged-chr17-34306604-2	0	1	1	1	0	1	1	0
Merged-chr10-7847207-2	0	1	1	1	0	1	0	0
Merged-chrUn_JH584304-66336-2	0	1	0	0	0	1	1	0
Merged-chr9-45282707-2	1	1	1	1	0	1	0	0
Merged-chr17-80112827-2	0	1	1	0	0	1	0	0
Merged-chr6-51534011-2	1	0	1	1	1	1	1	0
Merged-chr2-127323138-2	1	0	1	1	1	0	1	0
Merged-chr5-3152252-2	1	1	1	1	1	0	0	1
Merged-chr10-87817110-2	1	0	1	0	0	0	1	0
Merged-chr18-80554442-1	0	0	1	1	0	1	1	0
Merged-chr4-132588668-1	1	1	1	1	1	1	1	1
Merged-chr14-25516240-1	1	1	1	1	0	1	1	1
Merged-chr12-100528477-1	0	1	1	1	1	1	0	0
Merged-chr19-45079878-1	1	0	1	0	1	1	0	0
Merged-chr3-122408908-1	1	0	1	1	1	1	0	0
Merged-chr8-122585575-1	1	0	1	1	0	1	1	1
Merged-chr3-122340347-1	1	0	1	1	0	0	1	0
Merged-chr3-8745047-1	1	0	1	0	0	1	1	0
Merged-chr18-20740314-1	1	0	1	0	0	0	1	0
Merged-chr16-92573648-1	1	1	1	0	1	1	0	0
Merged-chr13-93901448-1	0	1	1	1	0	1	0	0
Merged-chr4-114983437-1	1	1	1	1	1	1	1	0
Merged-chr11-116406598-1	1	0	1	0	1	0	1	0
Merged-chr10-82985310-1	0	0	0	0	0	0	1	0
Merged-chr3-109249049-1	1	1	1	1	1	1	1	0
Merged-chr16-44123519-2	1	0	1	0	0	1	0	0
Merged-chr17-74819786-2	1	1	0	0	0	0	0	0
Merged-chr11-83600820-2	0	1	1	1	1	1	1	0
Merged-chr3-55122666-2	1	0	1	0	0	0	0	0
Merged-chr2-31446253-2	0	1	0	1	0	1	1	0
Merged-chr1-135634097-2	1	0	1	1	1	1	0	0
Merged-chr2-167951457-2	1	0	1	0	0	1	0	0
Merged-chr19-25052449-2	0	1	1	1	1	1	1	0
Merged-chr10-122690877-2	1	1	1	1	1	1	1	0
Merged-chr2-71598595-2	0	0	0	1	1	0	1	0
Merged-chr15-58264806-2	0	0	0	1	0	1	0	0
Merged-chr8-34216787-2	0	0	1	1	1	1	1	0
Merged-chr4-125131353-2	0	1	1	1	0	1	0	0
Merged-chr17-18558957-2	0	0	0	1	1	0	0	0
Merged-chr9-69289833-2	0	1	1	1	0	1	0	0
Merged-chr18-12655270-2	1	0	0	0	1	1	0	0
Merged-chr1-36309749-2	0	0	0	1	1	1	0	0
Merged-chr11-88993793-2	1	1	1	1	1	1	1	0
Merged-chr12-99979708-2	0	1	1	1	0	1	1	0
Merged-chr11-110697224-2	0	1	1	1	1	1	1	0
Merged-chr15-53139447-2	0	1	0	1	1	1	1	0
Merged-chr19-36375586-2	0	1	1	0	1	0	1	0
Merged-chr1-132312900-2	0	0	1	1	0	0	0	0
Merged-chr8-84042246-2	0	0	0	0	0	1	0	0
Merged-chr10-89442798-2	1	1	1	1	0	0	0	0
Merged-chr17-31834832-2	1	1	1	1	0	1	0	0
Merged-chr7-80369292-2	0	0	1	1	1	0	0	0
Merged-chr2-118374051-2	0	1	1	0	1	1	1	0
Merged-chr18-39517362-2	1	0	1	1	0	1	0	0
Merged-chr11-77785922-2	0	0	1	1	1	1	0	0
Merged-chr12-119483444-2	0	0	0	1	0	0	0	0
Merged-chr14-54222558-2	1	0	1	1	0	0	1	0
Merged-chr7-96849105-2	0	0	1	1	1	1	1	0
Merged-chr10-81303557-2	0	1	1	0	0	1	1	0
Merged-chr14-40956685-2	0	1	1	1	0	0	0	0
Merged-chr2-75778313-2	0	1	1	1	0	1	0	0
Merged-chr13-40922596-2	0	1	1	1	0	1	1	0
Merged-chrX-73567578-1	1	0	1	1	0	0	0	0
Merged-chr3-84440004-1	0	1	1	1	0	1	1	0
Merged-chr9-47589934-1	1	1	1	0	0	1	0	0
Merged-chr1-85775224-1	1	0	1	1	1	0	0	0
Merged-chr15-39777562-2	0	1	1	1	1	1	1	0
Merged-chr15-58260850-1	0	1	0	1	1	1	1	0
Merged-chr1-62679111-1	0	0	1	1	1	0	0	0
Merged-chr17-25136539-1	0	1	1	1	0	1	0	0
Merged-chr8-35718536-2	0	0	1	1	1	1	0	0
Merged-chr1-190998287-1	1	0	1	0	0	0	1	1
Merged-chr19-59037688-1	0	1	1	1	1	1	0	0
Merged-chr7-75610006-1	1	0	0	1	0	0	1	0
Merged-chr13-85507024-2	0	0	0	1	1	0	1	0
Merged-chr5-77252305-1	1	0	1	0	1	0	1	0
Merged-chr15-5244764-1	0	0	0	1	0	0	0	0
Merged-chr6-31088753-1	1	0	1	0	0	1	1	0
Merged-chr11-105901693-1	0	0	1	1	1	0	1	0
Merged-chr8-72006044-1	1	1	1	0	1	1	0	0
Merged-chr5-140768632-1	1	0	1	0	0	1	0	0
Merged-chr8-123884990-1	1	0	0	1	0	1	0	0
Merged-chr12-99639297-1	1	1	1	0	1	1	1	0
Merged-chr19-21078705-1	1	0	1	1	1	1	0	0
Merged-chr5-21283917-1	1	1	1	1	1	1	0	0
Merged-chr13-73476417-1	0	1	1	1	0	1	1	0
Merged-chr6-134263547-1	1	0	0	0	0	1	1	1
Merged-chr5-148634151-2	1	0	0	1	1	0	1	0
Merged-chr5-53588621-2	0	0	1	1	1	0	1	0
Merged-chr5-123661774-2	1	0	1	1	1	0	0	0
Merged-chr2-38520075-2	0	1	1	1	0	0	0	0
Merged-chr8-34918721-2	0	1	1	0	1	1	0	0
Merged-chr13-51736563-2	0	0	1	1	1	1	0	0
Merged-chr18-12131472-2	1	0	0	1	1	0	0	0
Merged-chr5-53385693-2	1	0	1	1	1	1	1	0
Merged-chr8-106959781-2	1	1	0	1	1	0	0	0
Merged-chr11-8624730-2	0	0	1	0	0	0	0	0
Merged-chr2-128334281-2	0	0	1	1	0	1	1	0
Merged-chr2-35506847-2	0	0	0	1	1	1	1	0
Merged-chr17-50189488-2	0	0	1	0	1	1	0	0
Merged-chr15-76198782-2	1	1	1	0	0	0	0	0
Merged-chr4-35097132-2	0	0	0	0	0	1	0	0
Merged-chr4-47275156-2	1	0	1	1	1	0	1	0
Merged-chr13-20211962-2	0	1	1	1	0	1	0	0
Merged-chr10-111118546-2	0	0	1	1	0	1	0	0
Merged-chr11-86586480-2	0	0	0	0	0	0	0	0
Merged-chr9-116366350-2	0	0	0	1	1	0	1	0
Merged-chr1-183803553-2	0	0	1	0	1	1	0	0
Merged-chr5-86071739-2	0	0	0	1	1	0	0	0
Merged-chr4-128787470-2	0	0	0	0	0	0	1	0
Merged-chr8-122548141-2	0	0	1	1	0	0	0	1
Merged-chr16-84703342-2	1	0	0	1	0	0	0	0
Merged-chr10-115383778-2	1	1	1	0	1	0	1	0
Merged-chr5-34501048-2	0	1	1	1	0	1	1	0
Merged-chr16-91367286-2	0	0	1	1	1	0	0	0
Merged-chr17-34301335-1	1	0	1	1	1	1	1	0
Merged-chr13-44507151-1	1	0	0	1	0	1	0	0
Merged-chr16-25042129-1	1	0	0	1	0	0	1	0
Merged-chr3-127914365-1	1	0	1	1	0	0	1	0
Merged-chr8-122111103-1	0	1	1	0	0	1	0	0
Merged-chr16-49970165-1	0	1	1	0	1	0	1	0
Merged-chr11-35839134-1	1	1	1	1	0	1	0	0
Merged-chr4-45889722-1	1	0	1	1	0	0	0	0
Merged-chr3-98027615-1	1	0	1	0	1	0	0	0
Merged-chr13-37847772-1	1	0	1	0	0	1	1	0
Merged-chr6-108709584-1	0	1	0	1	0	1	1	0
Merged-chr10-68193141-1	0	1	1	0	1	1	1	0
Merged-chr13-83524303-1	0	0	0	1	1	0	0	0
Merged-chr1-161766820-1	1	1	1	1	1	1	1	0
Merged-chr3-129969512-1	1	0	1	0	0	0	1	0
Merged-chr18-54989317-1	0	1	1	1	1	1	0	0
Merged-chr6-88971964-1	1	1	1	0	0	1	1	0
Merged-chr17-71192186-1	1	1	1	1	0	1	1	0
Merged-chr16-92620924-1	1	0	1	0	1	0	0	0
Merged-chr3-79936357-1	1	1	1	1	0	1	0	0
Merged-chr4-141425885-1	1	0	0	0	0	0	0	0
Merged-chr10-79633573-1	0	0	1	1	0	1	0	0
Merged-chr7-100539759-1	0	1	1	1	1	1	1	0
Merged-chr3-96595462-2	1	1	1	1	0	1	1	0
Merged-chr1-17608123-1	0	0	0	1	1	0	1	0
Merged-chr11-46266389-1	1	0	1	1	1	1	1	0
Merged-chr13-73472668-1	1	0	1	0	0	0	1	1
Merged-chr8-109773329-1	1	1	1	1	0	1	1	0
Merged-chr12-8827190-1	1	0	1	0	1	0	0	0
Merged-chr2-122161718-1	1	0	0	1	0	1	0	0
Merged-chr14-76780711-1	1	1	1	1	1	1	1	0
Merged-chr4-144996023-1	0	0	0	1	0	0	0	0
Merged-chr18-65382564-1	0	1	0	1	0	1	1	0
