PeakID	ATF3	AP-1	MITF(bHLH)	PB0058.1_Sfpi1_1	IRF1(IRF)	LXR-HALF	TEF	LXRE(NR),DR4
Merged-chr5-135012853-1	0	0	0	1	0	1	0	0
Merged-chr2-11589588-1	0	0	0	1	0	0	0	0
Merged-chr12-38779201-1	0	0	1	0	1	1	0	0
Merged-chr9-83555133-1	0	0	0	1	0	1	0	0
Merged-chr11-100701512-2	0	0	0	1	0	0	0	0
Merged-chr2-173738329-2	1	0	1	0	0	0	0	0
Merged-chr2-124704393-2	0	0	1	1	1	0	0	0
Merged-chr17-31305043-2	0	0	0	1	1	1	1	0
Merged-chr7-19475197-2	0	1	1	1	1	1	1	1
Merged-chr5-24166281-2	0	0	1	1	1	0	1	0
Merged-chr6-56832070-2	0	0	0	0	0	0	0	0
Merged-chr1-165616805-2	0	0	1	1	0	1	1	0
Merged-chr15-97580897-2	0	1	1	1	1	1	1	0
Merged-chr5-62843502-1	0	1	1	1	0	1	1	0
Merged-chr3-31133882-2	0	0	1	1	1	1	1	0
Merged-chr4-89295566-2	0	1	0	1	1	1	0	0
Merged-chr5-139732957-2	0	1	0	1	0	1	1	0
Merged-chr5-139197170-2	0	0	1	1	1	1	1	0
Merged-chr8-94778715-1	0	0	1	1	1	0	0	0
Merged-chr7-126554200-1	0	1	1	1	1	1	1	0
Merged-chr9-35118818-2	0	0	1	1	1	1	1	0
Merged-chr6-140768375-1	0	0	0	1	0	0	0	0
Merged-chr16-90738305-1	0	1	1	1	0	1	0	0
Merged-chr11-101174310-1	0	1	1	1	0	0	0	0
Merged-chr4-56059107-1	0	1	1	0	1	1	1	1
Merged-chr2-167257362-1	0	0	1	1	0	1	0	0
Merged-chr9-9239036-1	0	0	1	0	0	0	0	0
Merged-chr15-73726139-1	0	0	1	1	1	0	0	0
Merged-chr11-46820063-1	0	1	1	0	1	1	0	0
Merged-chr4-156216377-1	0	1	1	1	0	1	0	0
Merged-chr18-80311126-1	1	0	1	0	1	1	1	0
Merged-chr14-63437252-1	0	1	1	1	0	1	0	0
Merged-chr13-8645001-1	0	0	0	1	0	0	1	0
Merged-chr19-55491483-1	1	0	1	1	1	1	1	0
Merged-chr14-31385462-1	0	0	1	1	0	0	1	0
Merged-chr6-140750820-1	0	1	0	1	1	0	0	0
Merged-chr11-51890505-1	0	0	1	1	1	1	1	0
Merged-chr10-9718221-1	0	0	0	1	1	1	1	0
Merged-chr9-45179493-1	1	1	1	0	1	1	0	0
Merged-chr4-97754498-1	0	0	0	1	0	1	0	0
Merged-chr2-23015928-2	0	1	1	1	0	1	0	0
Merged-chr1-43811943-2	0	1	1	1	1	1	1	0
Merged-chr4-101694706-2	0	1	0	1	1	0	1	0
Merged-chr18-11839351-2	0	0	1	1	1	1	1	0
Merged-chr2-163743500-2	1	0	0	1	0	1	0	0
Merged-chr2-160048254-2	0	0	0	1	0	1	0	0
Merged-chr3-39268949-3	1	0	1	1	1	0	0	0
Merged-chr10-127635233-2	0	0	0	1	1	1	1	0
Merged-chr4-141514487-2	1	0	1	1	0	1	1	0
Merged-chr3-127499091-2	0	1	0	1	0	0	0	0
Merged-chr1-90998487-2	0	0	0	0	1	1	1	0
Merged-chr2-4509920-2	0	0	1	1	0	0	0	0
Merged-chr5-112249806-1	0	0	1	1	1	1	1	0
Merged-chr8-71476499-1	0	0	1	1	0	0	0	0
Merged-chr5-100574546-1	0	1	1	1	1	1	0	0
Merged-chr13-8645476-2	1	1	1	1	0	1	1	0
Merged-chr3-153571623-1	0	1	0	1	0	1	1	0
Merged-chr8-75076607-1	1	0	0	1	1	0	0	0
Merged-chr12-3667004-1	0	1	1	1	0	1	0	0
Merged-chr12-70226921-1	0	0	0	1	1	1	1	0
Merged-chr4-139741897-1	0	1	1	1	1	1	1	1
Merged-chr2-169778825-1	1	1	1	1	1	1	0	0
Merged-chr19-41104681-1	0	1	0	1	1	1	0	1
Merged-chr1-36557889-1	0	0	0	0	0	0	0	0
Merged-chr17-67450327-2	0	1	1	1	0	1	1	0
Merged-chr12-40431257-1	0	0	1	1	1	1	1	0
Merged-chr1-192932050-1	0	1	1	0	1	1	1	0
Merged-chr11-71855303-1	1	0	0	1	1	1	1	0
Merged-chr11-46830535-1	1	0	0	1	1	1	1	0
Merged-chr6-113857894-1	0	0	0	1	0	0	0	0
Merged-chr9-98351571-1	0	0	1	1	0	1	0	0
Merged-chr13-8861160-2	0	0	1	1	1	1	1	0
Merged-chr15-101248164-2	0	0	1	1	1	0	1	0
Merged-chr8-108911687-2	0	0	0	1	1	1	0	0
Merged-chr11-53532364-2	1	1	0	1	1	0	0	0
Merged-chr13-99186993-2	1	1	1	0	1	0	1	0
Merged-chr7-141461715-2	0	0	0	0	0	1	0	1
Merged-chr15-58344096-2	0	0	0	1	0	0	0	0
Merged-chr6-117584677-2	1	1	1	1	1	0	1	0
Merged-chr14-69804919-2	0	0	0	1	1	0	0	0
Merged-chr2-160021668-2	0	0	1	1	0	1	0	0
Merged-chr15-63612269-1	0	1	1	1	1	1	1	0
Merged-chr15-57706307-1	0	0	0	1	1	0	1	0
Merged-chr16-76407068-1	0	0	0	1	1	0	0	0
Merged-chr7-28675249-1	0	0	1	1	1	1	1	1
Merged-chr11-114523494-1	0	0	1	1	0	1	1	0
Merged-chr13-60723916-1	0	1	1	0	0	1	1	0
Merged-chr17-64661461-1	0	0	1	1	1	1	0	0
Merged-chr7-36720224-1	0	1	1	1	1	0	0	0
Merged-chr1-23184663-1	0	0	0	1	1	0	0	0
Merged-chr7-105810032-1	0	0	0	1	1	1	0	0
Merged-chr2-173535498-1	0	0	0	1	0	1	1	0
Merged-chr7-19691758-1	0	1	0	1	1	1	0	0
Merged-chr10-88714941-1	0	0	0	1	1	0	1	0
Merged-chr11-20470641-1	0	1	0	1	0	0	1	0
Merged-chr11-99447285-1	1	0	1	1	1	1	0	0
Merged-chr19-57611394-1	0	0	0	0	0	0	0	0
Merged-chr14-58323312-1	0	1	0	1	1	1	1	0
Merged-chr1-45826344-2	0	1	1	1	1	1	0	0
Merged-chr6-140767860-1	0	1	0	0	0	0	0	0
Merged-chr15-97786240-1	0	1	1	0	0	1	0	0
Merged-chr12-103345216-1	0	0	1	1	1	1	1	0
Merged-chr13-9277461-1	0	0	0	1	0	0	1	0
Merged-chr7-12979545-2	0	1	1	1	0	1	0	0
Merged-chr16-50753263-2	0	1	1	1	1	1	1	0
Merged-chr5-111141640-2	0	0	1	1	0	1	0	0
Merged-chr13-34278303-2	0	1	1	1	0	1	1	0
Merged-chr9-95637602-2	0	0	0	1	0	0	0	0
Merged-chr2-155764860-2	0	1	1	1	1	1	0	0
Merged-chr16-91861496-2	0	1	1	1	0	1	1	0
Merged-chr9-65357176-2	1	1	0	0	1	1	1	0
Merged-chr1-33907581-2	0	1	0	1	0	1	0	0
Merged-chr9-45181928-2	0	0	0	1	0	1	1	0
Merged-chr4-156108430-2	0	1	1	1	0	1	0	0
Merged-chr10-88574336-1	0	0	1	1	0	1	1	0
Merged-chr14-31402876-1	0	0	1	1	0	0	1	0
Merged-chr4-149790015-1	0	0	1	0	1	1	0	0
Merged-chr13-34652423-1	0	0	0	0	0	1	0	0
Merged-chr5-124531438-2	0	0	0	0	0	1	0	0
Merged-chr4-135829240-1	0	0	0	1	1	1	0	1
Merged-chr12-5268270-1	0	0	1	1	0	1	0	0
Merged-chr2-155309452-2	1	1	1	1	1	1	0	0
Merged-chr1-191092312-1	0	0	1	0	0	1	1	1
Merged-chr3-59265072-1	0	0	1	1	0	0	1	0
Merged-chr9-63556008-1	0	0	1	1	0	1	1	0
Merged-chr10-95357147-1	0	1	1	1	1	0	1	0
Merged-chr5-136949699-1	0	1	1	1	0	1	1	0
Merged-chr1-57836860-1	0	0	0	1	1	0	0	0
Merged-chr15-4727071-1	0	0	1	0	0	0	1	0
Merged-chr13-34303612-1	0	0	0	1	0	0	1	0
Merged-chr7-19822377-1	0	1	1	0	0	1	1	1
Merged-chr12-84674052-1	0	1	1	1	0	1	1	1
Merged-chr18-39138105-1	0	1	0	1	1	1	0	0
Merged-chr5-135772652-2	0	0	1	1	1	1	0	0
Merged-chr8-73234189-2	0	0	0	1	1	0	1	0
Merged-chr5-105594717-2	0	0	1	1	1	1	1	0
Merged-chr18-61093909-2	0	1	1	0	1	0	1	0
Merged-chr9-21135691-2	0	0	0	1	1	0	1	0
Merged-chr15-95801400-2	0	0	1	1	1	0	1	0
Merged-chr5-135551790-2	0	1	1	1	0	1	1	0
Merged-chr15-4817295-2	0	0	1	1	0	0	0	0
Merged-chr11-101952907-2	0	0	0	1	1	0	0	0
Merged-chr6-4903433-2	0	0	0	0	0	1	0	0
Merged-chr17-35749497-2	0	1	0	1	1	1	1	0
Merged-chr1-60974997-2	0	1	1	1	0	1	1	0
Merged-chr1-36558269-2	0	1	0	0	0	1	1	0
Merged-chr13-34314216-2	0	0	0	1	0	0	1	0
Merged-chr5-125361095-1	0	0	0	1	0	0	1	0
Merged-chr15-99126711-1	0	0	0	0	0	0	0	0
Merged-chr1-43502211-1	0	0	1	0	1	0	0	0
Merged-chr15-87074416-1	0	0	1	1	1	0	1	0
Merged-chr6-97509552-1	0	1	1	1	1	1	1	0
Merged-chr11-120729644-1	0	1	1	0	0	1	0	0
Merged-chr8-116975915-2	0	0	1	1	0	0	0	0
Merged-chr11-43383747-1	0	0	1	1	1	0	0	0
Merged-chr10-80420809-1	0	1	0	1	1	1	0	0
Merged-chr10-69260163-1	0	0	0	1	1	1	0	0
Merged-chr5-29993806-1	1	0	1	1	0	0	1	0
Merged-chr18-80169194-1	0	0	1	1	1	1	0	0
Merged-chr18-60978522-2	0	0	1	0	0	1	0	0
Merged-chr9-58273147-1	0	0	0	1	1	1	1	0
Merged-chr19-32988912-1	1	0	1	0	0	1	1	0
Merged-chr4-12499716-1	0	0	1	1	1	0	1	0
Merged-chr8-14815260-1	0	1	1	1	1	0	0	0
Merged-chr3-90438722-1	1	0	1	1	1	0	1	1
Merged-chr15-101974585-1	0	1	1	1	0	1	0	0
Merged-chr18-54997765-1	0	0	0	1	0	1	0	0
Merged-chr16-32673068-1	0	0	0	1	0	1	0	0
Merged-chr18-4325347-1	0	1	0	1	1	1	1	0
Merged-chr15-73422681-1	0	0	0	1	0	0	0	0
Merged-chr11-121091194-1	1	0	1	1	1	1	1	0
Merged-chr19-47937124-1	0	0	1	1	0	0	1	0
Merged-chr3-87017230-2	0	1	1	1	1	0	0	0
Merged-chr13-89378560-1	0	1	1	1	1	1	1	1
Merged-chr16-73597326-1	0	0	0	1	1	1	1	0
Merged-chr4-6221828-1	0	1	1	0	0	0	1	0
Merged-chr13-99191176-1	0	0	1	0	1	1	1	0
Merged-chr18-65687315-1	0	0	1	1	1	0	0	0
Merged-chr5-124026652-2	0	1	1	0	0	1	1	0
Merged-chr9-21798799-1	0	0	0	0	0	1	0	0
Merged-chr4-33497151-2	0	0	1	1	1	0	0	0
Merged-chr1-43337479-2	0	0	1	0	0	1	1	0
Merged-chr14-101608842-2	0	0	1	0	0	1	0	0
Merged-chr10-117867521-2	1	0	1	0	1	0	1	0
Merged-chr6-86503702-2	0	0	0	1	0	1	1	0
Merged-chr11-46834365-1	0	0	1	1	1	1	0	0
Merged-chr13-60722883-2	0	1	1	1	1	1	1	0
Merged-chr16-44029451-1	1	1	1	1	1	1	1	1
Merged-chr14-106669495-1	0	1	0	1	0	1	1	1
Merged-chr7-36697868-1	0	0	0	1	0	0	0	0
Merged-chr11-90492765-1	0	1	1	1	1	1	0	0
Merged-chr2-181291236-1	1	0	1	1	0	0	0	0
Merged-chr3-127498812-1	0	0	0	0	0	0	0	0
Merged-chr6-31455699-1	0	0	0	1	0	1	1	1
Merged-chr9-114844920-1	0	0	1	0	0	1	1	0
Merged-chr2-11599626-1	0	0	1	1	1	1	0	0
Merged-chr5-130852209-1	0	0	1	1	1	0	0	0
Merged-chr9-104039180-1	0	0	1	1	0	1	0	0
Merged-chr16-4743374-1	0	0	1	1	0	0	1	0
Merged-chr4-132336015-1	0	0	1	1	0	0	0	0
Merged-chr12-84614771-1	1	0	0	1	1	0	0	0
Merged-chr11-43223729-1	0	0	1	1	1	0	0	0
Merged-chr1-136124434-1	0	1	1	1	0	1	0	0
Merged-chr2-59402014-1	0	0	1	1	0	1	0	0
Merged-chr19-5924105-1	0	0	0	0	0	0	1	0
Merged-chr7-45010113-1	0	1	1	1	1	1	0	1
Merged-chr14-70056302-1	0	1	1	1	0	1	0	0
Merged-chr4-126023754-2	1	0	1	0	0	1	1	0
Merged-chr12-117533881-2	0	0	0	0	0	0	0	0
Merged-chr11-53532058-2	0	0	0	0	0	1	0	0
Merged-chr4-133494645-1	0	0	0	0	1	1	1	0
Merged-chr19-6292212-1	0	0	1	1	0	0	0	0
Merged-chr11-63790435-1	0	1	0	1	1	1	1	0
Merged-chr18-39635773-1	0	1	1	1	0	1	1	0
Merged-chr13-34653043-1	0	0	0	0	0	0	0	0
Merged-chr4-101693050-1	0	0	0	1	1	0	0	0
Merged-chr9-35038537-1	0	0	1	1	1	0	1	0
Merged-chr6-72348592-1	0	1	1	1	0	1	1	0
Merged-chr12-52304109-1	0	0	1	1	1	0	1	0
Merged-chr15-97247363-1	0	0	0	0	0	0	0	0
Merged-chr5-22855233-1	0	0	1	1	1	1	1	0
Merged-chr15-97162485-1	0	1	1	0	0	1	1	0
Merged-chr13-113359079-1	1	0	1	1	1	1	1	1
Merged-chr1-191092692-1	0	0	1	1	0	0	0	0
Merged-chr8-14824629-1	0	1	1	1	0	1	1	0
Merged-chr8-115711313-1	0	0	0	1	1	1	1	0
Merged-chr17-67246628-1	0	1	0	1	0	0	0	0
Merged-chr17-33943624-1	0	0	1	1	1	1	0	0
Merged-chr15-90678698-1	0	0	0	1	0	0	1	0
Merged-chr13-60684213-1	0	0	1	1	1	1	1	1
Merged-chr8-110232008-1	0	1	1	1	0	1	1	0
Merged-chr13-38296819-1	0	0	1	1	1	0	1	0
Merged-chr2-181240582-2	0	1	1	0	1	1	0	0
Merged-chr10-10461712-2	0	1	1	1	0	0	1	0
Merged-chr10-100882292-2	0	1	0	1	1	1	1	0
Merged-chr2-71376788-2	0	0	1	1	1	1	0	0
Merged-chr16-44032658-2	0	1	1	1	1	1	0	1
Merged-chr5-117891268-2	0	0	1	1	1	1	1	0
Merged-chr4-123423062-2	1	1	1	1	0	1	0	1
Merged-chr9-45405375-2	1	0	1	1	1	0	0	0
Merged-chr8-116974365-2	0	0	1	1	1	1	0	0
Merged-chr11-115164533-2	0	0	1	1	0	1	0	0
Merged-chr2-156540748-2	0	0	1	1	1	0	1	0
Merged-chr11-98952831-2	0	1	1	1	0	1	1	0
Merged-chr10-86972160-2	0	0	0	0	1	1	0	0
Merged-chr2-173534763-2	0	0	1	1	0	0	0	1
Merged-chr8-36994316-2	0	0	1	1	1	1	1	0
Merged-chr18-36470982-1	0	1	1	1	1	1	1	0
Merged-chr18-62252455-1	0	1	0	1	1	0	1	0
Merged-chr13-69382987-1	1	1	1	1	1	1	1	0
Merged-chr2-167300146-1	0	0	1	1	1	1	0	0
Merged-chr11-19018160-1	0	0	1	1	1	0	1	0
Merged-chr19-47331162-1	0	0	1	0	0	1	0	0
Merged-chr2-163929701-1	0	0	1	1	1	1	0	1
Merged-chr7-19692644-1	0	0	1	1	0	0	0	0
Merged-chr5-65717582-1	0	0	0	1	1	1	0	1
Merged-chr15-75905665-1	0	0	0	1	0	1	1	0
Merged-chr3-132744929-1	0	0	1	1	1	0	0	0
Merged-chr2-154264721-1	0	1	1	1	0	1	0	0
Merged-chr3-27302249-1	0	0	1	0	1	1	0	0
Merged-chr15-8710805-1	0	1	1	1	1	1	1	0
Merged-chr16-94328429-1	0	0	1	0	0	0	1	0
Merged-chr4-62275021-1	0	1	0	1	1	1	0	0
Merged-chr4-153877119-1	0	0	1	1	0	1	1	0
Merged-chr5-123848311-1	0	0	1	1	1	1	0	0
Merged-chr2-124614031-1	0	1	1	1	1	0	1	0
Merged-chr1-176223402-1	0	1	1	0	0	1	1	0
Merged-chr9-35039192-1	0	0	1	1	1	0	0	0
Merged-chr19-55585435-1	0	0	1	0	0	0	1	0
Merged-chr4-99179641-1	1	1	0	1	0	1	1	0
Merged-chr18-65505281-1	0	0	1	1	1	0	0	0
Merged-chrX-61677983-1	1	1	1	1	0	1	1	0
Merged-chr5-105145914-1	0	0	0	0	1	0	1	1
Merged-chr5-122778980-1	0	0	0	1	0	1	1	0
Merged-chr18-62059252-2	0	1	1	0	0	1	1	0
Merged-chr17-24742514-1	0	0	0	1	1	1	1	0
Merged-chr8-33607477-1	0	0	0	0	1	0	1	0
Merged-chr15-97174878-1	0	1	1	1	1	0	1	0
Merged-chr10-80598208-2	1	0	0	1	1	1	1	0
Merged-chr17-47509219-2	0	0	1	1	1	0	0	0
Merged-chr17-67351559-2	1	0	0	0	0	0	0	0
Merged-chr18-61398549-2	0	1	1	0	0	1	1	0
Merged-chr2-180116202-2	0	1	1	1	0	1	0	0
Merged-chr7-5125271-2	0	0	1	1	1	1	1	0
Merged-chr7-114086284-2	0	0	0	1	0	0	0	0
Merged-chr15-97787562-2	0	1	1	0	1	1	1	0
Merged-chr2-157371907-2	0	0	1	1	1	0	0	0
Merged-chr10-82699811-2	0	0	0	1	0	0	0	0
Merged-chr7-12979910-1	0	0	1	1	1	1	0	0
Merged-chr9-105122556-1	0	0	0	0	1	0	1	0
Merged-chr5-135010160-1	0	0	1	1	1	1	1	0
Merged-chr10-59261767-2	0	1	1	0	0	0	1	1
Merged-chr2-124649216-2	1	0	0	1	1	1	1	1
Merged-chr18-36514052-2	1	1	1	0	0	1	0	0
Merged-chr19-6340755-2	0	1	1	1	1	0	0	0
Merged-chr17-57342321-1	0	1	0	1	0	1	0	0
Merged-chr11-98776942-1	0	0	1	1	0	0	0	0
Merged-chr3-87000301-1	1	0	1	1	1	1	1	0
Merged-chr13-69383458-1	1	0	1	1	1	1	1	0
Merged-chr7-64341918-1	0	0	0	1	0	0	1	0
Merged-chr16-94250268-1	0	0	0	0	1	0	0	0
Merged-chr17-46524263-1	0	0	1	1	1	0	0	0
Merged-chr14-8102798-1	0	1	0	1	0	1	1	0
Merged-chr2-150779361-1	0	1	1	1	1	1	1	0
Merged-chr2-72788943-1	0	1	1	1	1	0	1	0
Merged-chr1-90998800-1	0	1	0	0	0	0	0	0
Merged-chr12-101758900-1	0	0	0	1	0	1	1	1
Merged-chr19-12734216-1	0	0	0	1	1	1	1	0
Merged-chr11-110970637-1	1	1	1	1	0	1	1	0
Merged-chr2-32083332-1	0	0	1	1	0	0	0	0
Merged-chrX-12160153-1	0	0	0	1	0	1	1	0
Merged-chr11-82571645-1	0	1	1	1	1	1	0	0
Merged-chr13-100600510-1	0	0	1	1	0	0	0	0
Merged-chr8-105339213-1	0	0	0	1	1	1	1	0
Merged-chr15-51955250-1	0	0	1	1	1	1	1	0
Merged-chr13-34651616-1	0	0	0	0	0	0	0	0
Merged-chr13-54818972-1	0	0	0	1	1	0	0	0
Merged-chr5-139734931-2	0	1	1	1	0	0	1	1
Merged-chr7-137405389-2	0	1	1	1	0	1	0	0
Merged-chr7-29170774-2	0	0	1	1	1	0	0	0
Merged-chr17-57344186-2	0	0	1	1	1	1	1	0
Merged-chr9-105034159-2	0	1	0	1	1	1	1	0
Merged-chr2-173783887-2	0	1	1	1	0	1	1	0
Merged-chr6-70874580-2	0	0	1	1	0	1	1	0
Merged-chr6-108398315-2	1	1	1	1	0	1	0	0
Merged-chr7-141025620-2	0	0	1	1	1	0	0	0
Merged-chr11-114853275-2	0	0	0	1	0	1	1	0
Merged-chr15-95826113-2	0	1	0	1	0	1	0	0
Merged-chr4-156210164-2	0	0	1	1	1	1	1	0
Merged-chr6-86480650-2	0	0	0	0	1	0	0	0
Merged-chr10-49050150-1	1	1	1	1	1	1	1	0
Merged-chr2-52377987-1	0	0	0	0	1	1	0	0
Merged-chr12-12295329-1	0	1	0	0	0	1	1	0
Merged-chr19-6296720-1	1	0	1	1	0	0	0	0
Merged-chr8-37010236-1	0	1	0	1	1	1	1	0
Merged-chr2-160058341-1	0	0	1	1	1	1	1	0
Merged-chr15-57705870-1	0	0	0	0	1	0	0	0
Merged-chr15-58324251-1	0	1	1	0	1	1	0	0
Merged-chr5-73492053-1	0	0	0	0	0	0	0	0
Merged-chr8-43416074-1	0	1	1	0	1	0	1	0
Merged-chr9-104140519-1	0	0	0	1	0	0	1	0
Merged-chr2-28496871-1	0	0	1	1	0	0	1	0
Merged-chr5-30921160-1	0	1	1	1	0	1	0	0
Merged-chr1-36557640-1	0	0	0	1	0	0	0	0
Merged-chr17-35823730-1	0	0	1	1	0	0	0	0
Merged-chr13-34651173-1	1	0	1	1	0	1	1	1
Merged-chr1-131934740-1	0	0	1	1	1	1	0	0
Merged-chr14-63443726-1	0	0	1	0	0	1	0	0
Merged-chr6-51171127-1	0	0	0	0	0	0	0	0
Merged-chr14-33392984-1	0	1	0	1	1	1	0	0
Merged-chr18-5127431-1	0	0	1	1	1	1	1	0
Merged-chr11-43369359-1	0	0	1	0	1	1	1	0
Merged-chr14-46883515-1	0	0	1	0	0	0	1	0
Merged-chr10-127746435-1	0	0	1	1	0	0	1	0
Merged-chr19-32989588-1	0	0	1	1	1	1	1	0
Merged-chr4-150586450-2	0	1	0	1	1	1	1	0
Merged-chr18-38403535-1	0	1	1	1	1	0	1	0
Merged-chr13-56712347-2	1	0	0	1	0	0	1	0
Merged-chr1-170365835-1	0	1	1	1	1	1	1	1
Merged-chr1-9545933-1	0	0	1	0	0	0	0	0
Merged-chr12-103336861-1	0	0	1	1	0	0	0	0
Merged-chr11-75167663-1	0	0	0	1	0	1	1	0
Merged-chr4-11579600-1	0	0	0	0	1	1	1	0
Merged-chr10-8741187-1	0	1	0	1	0	1	1	0
Merged-chr4-108405949-2	0	0	0	1	1	0	0	0
Merged-chr7-19500694-2	0	0	1	1	1	1	1	0
Merged-chr10-20058289-2	0	1	1	0	1	0	1	0
Merged-chr18-62227780-2	0	0	1	1	0	0	0	0
Merged-chr18-30513301-2	1	0	0	1	0	0	1	0
Merged-chr7-19506570-1	0	1	1	1	0	0	0	1
Merged-chr10-80171812-1	0	0	0	0	0	0	0	0
Merged-chr13-44416205-1	0	0	1	0	1	0	1	0
Merged-chr7-143106884-1	0	0	1	1	1	1	0	0
Merged-chr15-93917133-1	1	0	1	1	1	1	0	0
Merged-chr1-152612958-1	0	0	0	1	0	1	0	0
Merged-chr16-36633807-1	0	0	1	1	1	0	0	0
Merged-chr4-133205043-1	0	0	1	1	0	1	0	0
Merged-chr12-84615286-1	0	1	0	1	1	1	1	0
Merged-chr4-126210144-1	1	1	1	1	1	1	1	0
Merged-chr11-75168126-1	0	0	0	1	0	0	0	0
Merged-chr6-29485279-1	0	0	1	1	1	1	0	0
Merged-chr10-59735606-2	0	0	1	1	1	0	1	0
Merged-chr16-92019636-1	0	1	1	0	0	1	1	0
Merged-chr10-20054142-1	0	0	1	0	1	1	0	0
Merged-chr5-65722707-1	0	0	1	1	0	1	0	0
Merged-chr8-13157341-1	0	1	1	1	0	0	0	0
Merged-chr1-152606412-1	0	1	0	1	1	1	0	0
Merged-chr16-76332311-1	0	0	0	0	0	1	1	0
Merged-chr3-87028941-1	0	0	1	1	1	0	1	0
Merged-chr14-70111025-1	0	0	1	1	1	1	0	0
Merged-chr14-47647149-1	0	0	1	1	1	0	1	0
Merged-chr18-60977943-1	0	0	0	1	1	0	0	0
Merged-chr2-166522744-2	0	0	0	1	1	0	1	0
Merged-chr2-27764466-1	0	0	1	0	0	1	1	0
Merged-chr7-19095054-1	0	0	0	1	0	1	0	0
Merged-chr1-45824629-1	1	1	1	1	0	1	1	1
Merged-chr12-103339905-1	0	0	0	1	1	1	0	0
Merged-chr8-103970279-1	0	1	1	0	1	1	1	0
Merged-chr19-46641647-1	0	1	0	1	1	1	1	0
Merged-chr3-30847707-1	0	1	1	1	1	0	0	0
Merged-chr11-120231423-2	0	0	1	1	1	1	0	0
Merged-chr14-55782979-2	0	0	1	1	1	0	0	0
Merged-chr4-156210449-2	0	1	1	1	0	0	1	0
Merged-chr18-62177361-2	0	1	0	1	0	0	1	0
Merged-chr9-104039944-2	0	1	0	1	1	0	0	0
Merged-chr8-25980001-1	0	0	1	1	0	1	0	0
Merged-chr2-158306648-1	0	0	0	0	0	0	0	0
Merged-chr8-104116445-1	1	0	1	0	0	1	0	0
Merged-chr1-152573246-2	0	1	0	1	0	1	1	1
Merged-chr2-32494630-2	0	1	1	1	1	0	0	0
Merged-chr10-79883831-2	0	0	1	0	1	1	1	0
Merged-chr6-128135954-2	0	0	0	1	0	1	0	0
Merged-chr10-20056447-1	0	0	1	1	1	1	0	0
Merged-chr11-95827241-1	0	0	1	1	0	1	1	0
Merged-chr10-117866268-1	0	1	1	1	1	1	0	0
Merged-chr11-113787188-1	0	0	1	1	1	0	1	0
Merged-chr4-139743773-1	0	0	0	1	0	0	0	0
Merged-chr10-93969560-1	0	1	0	1	0	1	0	0
Merged-chr7-19507491-1	0	0	0	1	0	0	0	0
Merged-chr1-43506883-1	0	1	1	1	1	1	1	0
Merged-chr2-5035212-1	0	0	1	1	1	0	0	0
Merged-chr1-177261027-1	0	0	0	1	1	0	0	0
Merged-chr17-66216142-1	0	0	1	1	0	1	1	0
Merged-chr9-102982645-1	0	0	0	1	0	1	1	0
Merged-chr10-93967260-1	0	1	0	1	0	0	1	0
Merged-chr13-54303325-1	0	0	0	0	0	0	0	0
Merged-chr5-100570213-1	0	0	1	1	1	1	1	1
Merged-chr13-37965421-1	0	1	0	1	1	1	1	0
Merged-chr13-59879368-1	0	1	0	1	1	1	1	0
Merged-chr14-118900587-1	0	0	1	1	1	1	0	0
Merged-chr11-118494768-1	0	0	0	1	0	0	1	0
Merged-chr6-124696022-1	0	0	0	1	1	1	1	0
Merged-chr7-128225369-1	0	0	1	0	1	1	1	1
Merged-chr4-81745311-1	0	1	0	1	1	1	0	0
Merged-chr2-155309743-1	0	1	1	1	1	1	1	1
Merged-chr9-95603071-1	0	1	0	1	0	1	1	0
Merged-chr5-139197883-2	0	1	1	1	1	1	1	0
Merged-chr11-79087824-2	0	1	1	0	0	1	1	0
Merged-chr14-70061829-2	1	0	1	1	0	0	0	0
Merged-chr5-135010649-2	0	0	1	1	0	1	1	0
Merged-chr8-120119161-2	0	0	1	1	1	0	0	0
Merged-chr14-63411737-2	0	0	0	1	1	0	0	0
Merged-chr6-124380357-2	0	1	1	1	1	1	0	0
Merged-chr6-119902664-1	0	0	1	0	1	0	1	0
Merged-chr16-50528552-1	0	0	0	1	1	1	1	0
Merged-chr10-117419035-1	0	0	1	0	0	1	1	1
Merged-chr6-72096331-1	0	0	0	0	1	0	0	0
Merged-chr6-97394691-1	0	1	1	0	0	1	1	0
Merged-chr2-167844201-1	0	0	1	1	1	0	0	0
Merged-chr12-102381740-1	0	1	1	0	0	1	1	0
Merged-chr1-45917312-1	1	1	1	1	0	0	1	0
Merged-chr2-58802647-1	0	0	1	1	1	0	0	1
Merged-chr14-30825903-1	0	0	0	0	0	1	0	0
Merged-chr11-108215013-1	0	1	1	1	1	0	0	0
Merged-chr1-45906549-1	1	1	1	0	0	1	0	0
Merged-chr2-71275948-1	0	1	1	1	0	0	1	1
Merged-chr4-101155258-1	0	0	1	0	0	0	1	0
Merged-chr2-167747631-1	0	0	0	1	1	1	0	0
Merged-chr16-91834250-1	0	1	1	1	0	1	1	0
Merged-chr4-129514212-1	0	0	0	0	0	0	0	0
Merged-chr13-101839995-1	0	0	1	1	1	1	1	0
Merged-chr1-64615928-2	0	1	1	1	1	1	1	0
Merged-chr2-157082076-1	0	0	1	1	1	1	1	0
Merged-chr6-43265827-1	0	0	0	0	0	0	0	0
